Date,Time,Time2,Memory Used
2020/7/10,10:00:30,AM,28.7544
2020/7/10,09:57:30,AM,28.7938
2020/7/10,09:54:31,AM,28.7788
2020/7/10,09:51:30,AM,28.9443
2020/7/10,09:48:30,AM,28.9799
2020/7/10,09:45:30,AM,29.0399
2020/7/10,09:42:30,AM,28.842
2020/7/10,09:39:30,AM,29.1034
2020/7/10,09:36:30,AM,29.3152
2020/7/10,09:33:30,AM,29.3407
2020/7/10,09:30:30,AM,28.8634
2020/7/10,09:27:30,AM,28.8111
2020/7/10,09:24:30,AM,29.3495
2020/7/10,09:21:30,AM,29.3625
2020/7/10,09:18:30,AM,29.4832
2020/7/10,09:15:30,AM,29.5781
2020/7/10,09:12:30,AM,29.5992
2020/7/10,09:09:30,AM,29.5855
2020/7/10,09:06:30,AM,29.4067
2020/7/10,09:03:30,AM,29.5624
2020/7/10,09:00:30,AM,29.62
2020/7/10,08:57:30,AM,29.4835
2020/7/10,08:54:30,AM,29.3209
2020/7/10,08:51:30,AM,29.4109
2020/7/10,08:48:30,AM,28.8958
2020/7/10,08:45:30,AM,28.9993
2020/7/10,08:42:30,AM,28.7993
2020/7/10,08:39:30,AM,28.7239
2020/7/10,08:36:30,AM,28.8798
2020/7/10,08:33:30,AM,28.7123
2020/7/10,08:30:30,AM,28.5843
2020/7/10,08:27:30,AM,28.5876
2020/7/10,08:24:30,AM,28.8453
2020/7/10,08:21:30,AM,28.7448
2020/7/10,08:18:30,AM,28.8177
2020/7/10,08:15:30,AM,28.8761
2020/7/10,08:12:30,AM,28.6786
2020/7/10,08:09:30,AM,28.7949
2020/7/10,08:06:30,AM,28.9618
2020/7/10,08:03:30,AM,29.2273
2020/7/10,08:00:30,AM,29.3224
2020/7/10,07:57:30,AM,27.6394
2020/7/10,07:54:30,AM,27.6996
2020/7/10,07:51:30,AM,27.6885
2020/7/10,07:48:30,AM,27.8152
2020/7/10,07:45:30,AM,27.8912
2020/7/10,07:42:30,AM,27.6968
2020/7/10,07:39:30,AM,27.7047
2020/7/10,07:36:30,AM,27.6227
2020/7/10,07:33:30,AM,27.7092
2020/7/10,07:30:30,AM,27.8297
2020/7/10,07:27:30,AM,27.8416
2020/7/10,07:24:30,AM,27.6863
2020/7/10,07:21:30,AM,27.6793
2020/7/10,07:18:30,AM,27.7111
2020/7/10,07:15:30,AM,28.2481
2020/7/10,07:12:30,AM,28.2078
2020/7/10,07:09:30,AM,28.1305
2020/7/10,07:06:30,AM,28.1121
2020/7/10,07:03:30,AM,27.9901
2020/7/10,07:00:30,AM,28.1297
2020/7/10,06:57:30,AM,28.016
2020/7/10,06:54:30,AM,28.0181
2020/7/10,06:51:30,AM,28.1012
2020/7/10,06:48:30,AM,28.0965
2020/7/10,06:45:30,AM,28.2287
2020/7/10,06:42:30,AM,28.1378
2020/7/10,06:39:30,AM,28.0879
2020/7/10,06:36:30,AM,28.1436
2020/7/10,06:33:30,AM,28.043
2020/7/10,06:30:30,AM,28.1978
2020/7/10,06:27:30,AM,28.0569
2020/7/10,06:24:30,AM,28.0236
2020/7/10,06:21:30,AM,28.0053
2020/7/10,06:18:30,AM,27.9832
2020/7/10,06:15:30,AM,28.1321
2020/7/10,06:12:30,AM,28.0972
2020/7/10,06:09:30,AM,28.0546
2020/7/10,06:06:30,AM,28.0876
2020/7/10,06:03:30,AM,28.071
2020/7/10,06:00:30,AM,28.2965
2020/7/10,05:57:30,AM,28.1263
2020/7/10,05:54:30,AM,28.2347
2020/7/10,05:51:30,AM,27.8385
2020/7/10,05:48:30,AM,27.8292
2020/7/10,05:45:30,AM,27.9323
2020/7/10,05:42:30,AM,27.8605
2020/7/10,05:39:30,AM,27.7526
2020/7/10,05:36:30,AM,27.8029
2020/7/10,05:33:30,AM,27.6832
2020/7/10,05:30:30,AM,27.7961
2020/7/10,05:27:30,AM,27.6523
2020/7/10,05:24:30,AM,27.5798
2020/7/10,05:21:30,AM,27.6014
2020/7/10,05:18:30,AM,27.6172
2020/7/10,05:15:30,AM,27.7216
2020/7/10,05:12:30,AM,27.7186
2020/7/10,05:09:30,AM,27.7491
2020/7/10,05:06:30,AM,27.7638
2020/7/10,05:03:30,AM,27.631
2020/7/10,05:00:30,AM,27.6145
2020/7/10,04:57:30,AM,27.8059
2020/7/10,04:54:30,AM,27.6678
2020/7/10,04:51:30,AM,28.0315
2020/7/10,04:48:30,AM,28.0269
2020/7/10,04:45:30,AM,28.0715
2020/7/10,04:42:30,AM,28.0718
2020/7/10,04:39:30,AM,28.0495
2020/7/10,04:36:30,AM,28.1069
2020/7/10,04:33:30,AM,29.3982
2020/7/10,04:30:30,AM,29.4912
2020/7/10,04:27:30,AM,29.4792
2020/7/10,04:24:30,AM,29.4581
2020/7/10,04:21:30,AM,29.5569
2020/7/10,04:18:30,AM,29.6169
2020/7/10,04:15:30,AM,29.952
2020/7/10,04:12:30,AM,28.0425
2020/7/10,04:09:30,AM,28.0562
2020/7/10,04:06:30,AM,28.0554
2020/7/10,04:03:30,AM,28.1477
2020/7/10,04:00:30,AM,28.0159
2020/7/10,03:57:30,AM,28.1506
2020/7/10,03:54:30,AM,28.1675
2020/7/10,03:51:30,AM,28.0831
2020/7/10,03:48:30,AM,28.0759
2020/7/10,03:45:30,AM,28.0681
2020/7/10,03:42:30,AM,28.219
2020/7/10,03:39:30,AM,28.2162
2020/7/10,03:36:30,AM,28.2998
2020/7/10,03:33:30,AM,28.522
2020/7/10,03:30:30,AM,28.3152
2020/7/10,03:27:30,AM,30.1686
2020/7/10,03:24:30,AM,30.2039
2020/7/10,03:21:30,AM,30.1669
2020/7/10,03:18:30,AM,30.5661
2020/7/10,03:15:30,AM,28.5024
2020/7/10,03:12:30,AM,28.4971
2020/7/10,03:09:30,AM,28.0523
2020/7/10,03:06:30,AM,27.9054
2020/7/10,03:03:30,AM,27.9306
2020/7/10,03:00:30,AM,28.138
2020/7/10,02:57:30,AM,28.0211
2020/7/10,02:54:30,AM,28.035
2020/7/10,02:51:30,AM,27.9473
2020/7/10,02:48:30,AM,27.9096
2020/7/10,02:45:30,AM,27.8911
2020/7/10,02:42:30,AM,27.9387
2020/7/10,02:39:30,AM,27.9279
2020/7/10,02:36:30,AM,27.9042
2020/7/10,02:33:30,AM,27.8371
2020/7/10,02:30:30,AM,27.8893
2020/7/10,02:27:30,AM,28.0181
2020/7/10,02:24:30,AM,28.0701
2020/7/10,02:21:30,AM,27.9031
2020/7/10,02:18:30,AM,27.9537
2020/7/10,02:15:30,AM,27.9593
2020/7/10,02:12:30,AM,28.1516
2020/7/10,02:09:30,AM,28.1914
2020/7/10,02:06:30,AM,27.7474
2020/7/10,02:03:30,AM,27.6352
2020/7/10,02:00:30,AM,27.5136
2020/7/10,01:57:30,AM,27.5174
2020/7/10,01:54:30,AM,27.6432
2020/7/10,01:51:30,AM,28.1063
2020/7/10,01:48:30,AM,27.9736
2020/7/10,01:45:30,AM,27.8649
2020/7/10,01:42:30,AM,27.7558
2020/7/10,01:39:30,AM,27.7545
2020/7/10,01:36:30,AM,27.8314
2020/7/10,01:33:30,AM,27.799
2020/7/10,01:30:30,AM,27.6988
2020/7/10,01:27:30,AM,27.6422
2020/7/10,01:24:30,AM,27.6561
2020/7/10,01:21:30,AM,27.8619
2020/7/10,01:18:30,AM,27.6163
2020/7/10,01:15:30,AM,27.7191
2020/7/10,01:12:30,AM,27.3712
2020/7/10,01:09:30,AM,27.2137
2020/7/10,01:06:30,AM,27.441
2020/7/10,01:03:30,AM,27.3917
2020/7/10,01:00:30,AM,27.2569
2020/7/10,12:57:30,AM,27.2328
2020/7/10,12:54:30,AM,27.2205
2020/7/10,12:51:30,AM,26.9097
2020/7/10,12:48:30,AM,27.2718
2020/7/10,12:45:30,AM,27.2821
2020/7/10,12:42:30,AM,27.3642
2020/7/10,12:39:30,AM,27.3453
2020/7/10,12:36:30,AM,27.268
2020/7/10,12:33:30,AM,27.2112
2020/7/10,12:30:30,AM,27.2126
2020/7/10,12:27:30,AM,27.2774
2020/7/10,12:24:30,AM,27.4409
2020/7/10,12:21:30,AM,27.3298
2020/7/10,12:18:30,AM,27.2923
2020/7/10,12:15:30,AM,27.2691
2020/7/10,12:12:30,AM,27.3769
2020/7/10,12:09:30,AM,27.3318
2020/7/10,12:06:30,AM,27.4224
2020/7/10,12:03:30,AM,27.3411
2020/7/10,12:00:30,AM,27.385
2020/6/10,11:57:30,PM,27.3592
2020/6/10,11:54:30,PM,27.4522
2020/6/10,11:51:30,PM,27.454
2020/6/10,11:48:30,PM,27.3447
2020/6/10,11:45:30,PM,27.3651
2020/6/10,11:42:30,PM,27.466
2020/6/10,11:39:30,PM,27.4575
2020/6/10,11:36:30,PM,27.3545
2020/6/10,11:33:30,PM,27.4148
2020/6/10,11:30:30,PM,27.4976
2020/6/10,11:27:30,PM,27.4146
2020/6/10,11:24:30,PM,27.4447
2020/6/10,11:21:30,PM,27.4824
2020/6/10,11:18:30,PM,27.437
2020/6/10,11:15:30,PM,27.3918
2020/6/10,11:12:30,PM,27.678
2020/6/10,11:09:30,PM,27.5856
2020/6/10,11:06:30,PM,27.3063
2020/6/10,11:03:30,PM,27.3838
2020/6/10,11:00:30,PM,27.3736
2020/6/10,10:57:30,PM,27.3032
2020/6/10,10:54:30,PM,27.5029
2020/6/10,10:51:30,PM,27.5505
2020/6/10,10:48:30,PM,27.5273
2020/6/10,10:45:30,PM,27.6891
2020/6/10,10:42:30,PM,29.125
2020/6/10,10:39:30,PM,29.9223
2020/6/10,10:36:30,PM,30.4394
2020/6/10,10:33:30,PM,27.3169
2020/6/10,10:30:30,PM,27.3434
2020/6/10,10:27:30,PM,27.2054
2020/6/10,10:24:30,PM,27.2339
2020/6/10,10:21:30,PM,27.1398
2020/6/10,10:18:30,PM,27.1094
2020/6/10,10:15:30,PM,27.2003
2020/6/10,10:12:30,PM,27.0742
2020/6/10,10:09:30,PM,26.9792
2020/6/10,10:06:30,PM,27.0812
2020/6/10,10:03:30,PM,27.265
2020/6/10,10:00:30,PM,27.6201
2020/6/10,09:57:30,PM,27.1765
2020/6/10,09:54:30,PM,27.1429
2020/6/10,09:51:30,PM,27.2671
2020/6/10,09:48:30,PM,27.1853
2020/6/10,09:45:30,PM,27.54
2020/6/10,09:42:30,PM,27.553
2020/6/10,09:39:30,PM,25.7705
2020/6/10,09:36:30,PM,25.7622
2020/6/10,09:33:30,PM,25.7192
2020/6/10,09:30:30,PM,25.7858
2020/6/10,09:27:30,PM,25.8254
2020/6/10,09:24:30,PM,25.9264
2020/6/10,09:21:30,PM,25.8992
2020/6/10,09:18:30,PM,25.7732
2020/6/10,09:15:30,PM,25.7718
2020/6/10,09:12:30,PM,25.957
2020/6/10,09:09:30,PM,25.9358
2020/6/10,09:06:30,PM,25.7917
2020/6/10,09:03:30,PM,25.7366
2020/6/10,09:00:30,PM,25.84
2020/6/10,08:57:30,PM,25.9195
2020/6/10,08:54:30,PM,25.7844
2020/6/10,08:51:30,PM,25.7756
2020/6/10,08:48:30,PM,25.766
2020/6/10,08:45:30,PM,25.7749
2020/6/10,08:42:30,PM,25.8504
2020/6/10,08:39:30,PM,25.7746
2020/6/10,08:36:30,PM,26.0108
2020/6/10,08:33:30,PM,25.9446
2020/6/10,08:30:30,PM,26.0347
2020/6/10,08:27:30,PM,26.099
2020/6/10,08:24:31,PM,26.1125
2020/6/10,08:21:30,PM,26.0987
2020/6/10,08:18:30,PM,26.0235
2020/6/10,08:15:30,PM,26.0345
2020/6/10,08:12:30,PM,26.1376
2020/6/10,08:09:30,PM,26.2132
2020/6/10,08:06:30,PM,26.239
2020/6/10,08:03:30,PM,26.274
2020/6/10,08:00:30,PM,26.1027
2020/6/10,07:57:30,PM,26.0723
2020/6/10,07:54:30,PM,26.2112
2020/6/10,07:51:30,PM,26.0103
2020/6/10,07:48:30,PM,26.1885
2020/6/10,07:45:30,PM,26.125
2020/6/10,07:42:30,PM,26.1072
2020/6/10,07:39:30,PM,26.0557
2020/6/10,07:36:30,PM,25.9611
2020/6/10,07:33:30,PM,25.9872
2020/6/10,07:30:30,PM,25.9559
2020/6/10,07:27:30,PM,25.8153
2020/6/10,07:24:30,PM,25.816
2020/6/10,07:21:30,PM,25.7353
2020/6/10,07:18:30,PM,26.2499
2020/6/10,07:15:30,PM,26.3241
2020/6/10,07:12:30,PM,25.886
2020/6/10,07:09:30,PM,25.9923
2020/6/10,07:06:30,PM,25.9318
2020/6/10,07:03:30,PM,25.8043
2020/6/10,07:00:30,PM,25.7066
2020/6/10,06:57:30,PM,25.7957
2020/6/10,06:54:30,PM,25.8571
2020/6/10,06:51:30,PM,25.7959
2020/6/10,06:48:30,PM,25.6785
2020/6/10,06:45:30,PM,25.6731
2020/6/10,06:42:30,PM,25.8455
2020/6/10,06:39:30,PM,25.7824
2020/6/10,06:36:30,PM,25.8517
2020/6/10,06:33:30,PM,28.0269
2020/6/10,06:30:30,PM,28.1265
2020/6/10,06:27:30,PM,28.157
2020/6/10,06:24:30,PM,28.3066
2020/6/10,06:21:30,PM,28.1766
2020/6/10,06:18:30,PM,28.2283
2020/6/10,06:15:30,PM,28.0651
2020/6/10,06:12:30,PM,28.2969
2020/6/10,06:09:30,PM,28.0356
2020/6/10,06:06:30,PM,28.065
2020/6/10,06:03:30,PM,28.0794
2020/6/10,06:00:30,PM,28.0277
2020/6/10,05:57:30,PM,27.8439
2020/6/10,05:54:30,PM,28.2444
2020/6/10,05:51:30,PM,28.1177
2020/6/10,05:48:30,PM,28.026
2020/6/10,05:45:30,PM,27.9112
2020/6/10,05:42:30,PM,27.811
2020/6/10,05:39:30,PM,27.8095
2020/6/10,05:36:30,PM,28.0473
2020/6/10,05:33:30,PM,28.1883
2020/6/10,05:30:30,PM,28.2556
2020/6/10,05:27:30,PM,28.0559
2020/6/10,05:24:30,PM,28.0523
2020/6/10,05:21:30,PM,28.2433
2020/6/10,05:18:30,PM,28.1509
2020/6/10,05:15:30,PM,28.2408
2020/6/10,05:12:30,PM,28.2597
2020/6/10,05:09:30,PM,28.346
2020/6/10,05:06:30,PM,28.5335
2020/6/10,05:03:30,PM,28.3648
2020/6/10,05:00:30,PM,28.2904
2020/6/10,04:57:30,PM,28.2358
2020/6/10,04:54:30,PM,28.4098
2020/6/10,04:51:30,PM,28.5012
2020/6/10,04:48:30,PM,28.4751
2020/6/10,04:45:30,PM,28.615
2020/6/10,04:42:30,PM,28.3397
2020/6/10,04:39:30,PM,28.3462
2020/6/10,04:36:30,PM,28.4527
2020/6/10,04:33:30,PM,28.2916
2020/6/10,04:30:30,PM,28.4649
2020/6/10,04:27:30,PM,28.2151
2020/6/10,04:24:30,PM,28.3226
2020/6/10,04:21:30,PM,28.478
2020/6/10,04:18:30,PM,28.4598
2020/6/10,04:15:30,PM,28.6435
2020/6/10,04:12:30,PM,28.4407
2020/6/10,04:09:30,PM,27.3306
2020/6/10,04:06:30,PM,27.291
2020/6/10,04:03:30,PM,27.5588
2020/6/10,04:00:30,PM,27.4842
2020/6/10,03:57:30,PM,27.3799
2020/6/10,03:54:30,PM,27.4805
2020/6/10,03:51:30,PM,27.4788
2020/6/10,03:48:30,PM,27.7313
2020/6/10,03:45:30,PM,27.6554
2020/6/10,03:42:30,PM,27.6418
2020/6/10,03:39:30,PM,27.5173
2020/6/10,03:36:30,PM,27.6196
2020/6/10,03:33:30,PM,27.5844
2020/6/10,03:30:30,PM,27.5913
2020/6/10,03:27:30,PM,27.8418
2020/6/10,03:24:30,PM,27.9287
2020/6/10,03:21:30,PM,27.9426
2020/6/10,03:18:30,PM,27.8217
2020/6/10,03:15:30,PM,27.7468
2020/6/10,03:12:30,PM,27.3059
2020/6/10,03:09:30,PM,27.9385
2020/6/10,03:06:30,PM,27.9073
2020/6/10,03:03:30,PM,28.0477
2020/6/10,03:00:30,PM,27.9357
2020/6/10,02:57:30,PM,27.8123
2020/6/10,02:54:30,PM,27.8376
2020/6/10,02:51:30,PM,27.5051
2020/6/10,02:48:30,PM,27.4439
2020/6/10,02:45:30,PM,27.3617
2020/6/10,02:42:30,PM,27.3379
2020/6/10,02:39:30,PM,27.7517
2020/6/10,02:36:30,PM,28.0275
2020/6/10,02:33:30,PM,27.9515
2020/6/10,02:30:30,PM,27.8677
2020/6/10,02:27:30,PM,27.7776
2020/6/10,02:24:30,PM,27.6802
2020/6/10,02:21:30,PM,27.7217
2020/6/10,02:18:30,PM,27.4903
2020/6/10,02:15:30,PM,27.8823
2020/6/10,02:12:30,PM,27.9963
2020/6/10,02:09:30,PM,27.9886
2020/6/10,02:06:30,PM,27.8737
2020/6/10,02:03:30,PM,27.8252
2020/6/10,02:00:30,PM,27.8949
2020/6/10,01:57:30,PM,27.7206
2020/6/10,01:54:30,PM,28.0244
2020/6/10,01:51:30,PM,28.4007
2020/6/10,01:48:30,PM,28.3389
2020/6/10,01:45:30,PM,28.1053
2020/6/10,01:42:30,PM,27.7961
2020/6/10,01:39:30,PM,27.6589
2020/6/10,01:36:30,PM,27.6792
2020/6/10,01:33:30,PM,27.6492
2020/6/10,01:30:30,PM,28.1739
2020/6/10,01:27:30,PM,28.1433
2020/6/10,01:24:30,PM,28.0741
2020/6/10,01:21:30,PM,28.0678
2020/6/10,01:18:30,PM,28.1537
2020/6/10,01:15:30,PM,28.0822
2020/6/10,01:12:30,PM,28.0999
2020/6/10,01:09:30,PM,28.4245
2020/6/10,01:06:30,PM,28.2407
2020/6/10,01:03:30,PM,28.1445
2020/6/10,01:00:30,PM,28.0887
2020/6/10,12:57:30,PM,28.1459
2020/6/10,12:54:30,PM,27.8065
2020/6/10,12:51:30,PM,27.6996
2020/6/10,12:48:30,PM,27.8558
2020/6/10,12:45:30,PM,27.7015
2020/6/10,12:42:30,PM,27.6201
2020/6/10,12:39:30,PM,27.579
2020/6/10,12:36:30,PM,27.5181
2020/6/10,12:33:30,PM,27.8394
2020/6/10,12:30:30,PM,27.8075
2020/6/10,12:27:30,PM,27.6962
2020/6/10,12:24:30,PM,27.8225
2020/6/10,12:21:30,PM,27.5684
2020/6/10,12:18:31,PM,27.4574
2020/6/10,12:15:30,PM,27.7329
2020/6/10,12:12:30,PM,27.4471
2020/6/10,12:09:30,PM,27.1747
2020/6/10,12:06:30,PM,26.9816
2020/6/10,12:03:30,PM,26.9523
2020/6/10,12:00:30,PM,26.9807
2020/6/10,11:57:30,AM,27.0664
2020/6/10,11:54:30,AM,27.0998
2020/6/10,11:51:30,AM,26.9368
2020/6/10,11:48:30,AM,27.0163
2020/6/10,11:45:30,AM,27.2268
2020/6/10,11:42:30,AM,27.2075
2020/6/10,11:39:30,AM,27.0973
2020/6/10,11:36:30,AM,26.9611
2020/6/10,11:33:30,AM,27.0269
2020/6/10,11:30:30,AM,27.0445
2020/6/10,11:27:30,AM,26.917
2020/6/10,11:24:30,AM,26.8866
2020/6/10,11:21:30,AM,27.3316
2020/6/10,11:18:30,AM,27.4981
2020/6/10,11:15:30,AM,27.1133
2020/6/10,11:12:30,AM,26.2519
2020/6/10,11:09:30,AM,26.2378
2020/6/10,11:06:30,AM,26.2316
2020/6/10,11:03:30,AM,26.1647
2020/6/10,11:00:30,AM,26.0911
2020/6/10,10:57:30,AM,26.1158
2020/6/10,10:54:30,AM,26.2148
2020/6/10,10:51:30,AM,26.2803
2020/6/10,10:48:30,AM,26.1774
2020/6/10,10:45:30,AM,26.1697
2020/6/10,10:42:30,AM,26.1171
2020/6/10,10:39:30,AM,26.0643
2020/6/10,10:36:30,AM,26.2533
2020/6/10,10:33:30,AM,26.1594
2020/6/10,10:30:30,AM,26.1098
2020/6/10,10:27:30,AM,26.0671
2020/6/10,10:24:30,AM,26.0937
2020/6/10,10:21:30,AM,26.394
2020/6/10,10:18:30,AM,26.438
2020/6/10,10:15:30,AM,26.2164
2020/6/10,10:12:30,AM,25.9994
2020/6/10,10:09:30,AM,25.9919
2020/6/10,10:06:30,AM,26.1102
2020/6/10,10:03:30,AM,26.0741
2020/6/10,10:00:30,AM,26.0255
2020/6/10,09:57:30,AM,25.9684
2020/6/10,09:54:30,AM,26.0695
2020/6/10,09:51:30,AM,26.0525
2020/6/10,09:48:30,AM,26.0146
2020/6/10,09:45:30,AM,26.0418
2020/6/10,09:42:30,AM,26.0368
2020/6/10,09:39:30,AM,26.063
2020/6/10,09:36:30,AM,25.977
2020/6/10,09:33:30,AM,25.9886
2020/6/10,09:30:30,AM,26.0428
2020/6/10,09:27:30,AM,25.9996
2020/6/10,09:24:30,AM,26.0212
2020/6/10,09:21:30,AM,26.02
2020/6/10,09:18:30,AM,26.1194
2020/6/10,09:15:30,AM,26.2844
2020/6/10,09:12:30,AM,26.2412
2020/6/10,09:09:30,AM,26.1569
2020/6/10,09:06:30,AM,26.2109
2020/6/10,09:03:30,AM,25.984
2020/6/10,09:00:30,AM,26.2231
2020/6/10,08:57:30,AM,26.0362
2020/6/10,08:54:30,AM,26.0156
2020/6/10,08:51:30,AM,26.1098
2020/6/10,08:48:30,AM,26.1131
2020/6/10,08:45:30,AM,26.0946
2020/6/10,08:42:30,AM,25.9503
2020/6/10,08:39:30,AM,25.9439
2020/6/10,08:36:30,AM,25.862
2020/6/10,08:33:30,AM,27.4006
2020/6/10,08:30:30,AM,27.4041
2020/6/10,08:27:30,AM,27.24
2020/6/10,08:24:30,AM,27.458
2020/6/10,08:21:30,AM,27.6016
2020/6/10,08:18:30,AM,27.4882
2020/6/10,08:15:30,AM,27.4275
2020/6/10,08:12:30,AM,27.4136
2020/6/10,08:09:30,AM,27.4118
2020/6/10,08:06:30,AM,27.5225
2020/6/10,08:03:30,AM,27.514
2020/6/10,08:00:30,AM,27.5143
2020/6/10,07:57:30,AM,27.3481
2020/6/10,07:54:30,AM,27.4122
2020/6/10,07:51:30,AM,27.5485
2020/6/10,07:48:30,AM,27.5005
2020/6/10,07:45:30,AM,27.5142
2020/6/10,07:42:30,AM,27.3909
2020/6/10,07:39:30,AM,27.3361
2020/6/10,07:36:30,AM,27.5838
2020/6/10,07:33:30,AM,27.7761
2020/6/10,07:30:30,AM,27.3786
2020/6/10,07:27:30,AM,27.2775
2020/6/10,07:24:30,AM,27.254
2020/6/10,07:21:30,AM,27.2976
2020/6/10,07:18:30,AM,27.356
2020/6/10,07:15:30,AM,27.2395
2020/6/10,07:12:30,AM,27.0484
2020/6/10,07:09:30,AM,27.2449
2020/6/10,07:06:30,AM,27.3591
2020/6/10,07:03:30,AM,27.2972
2020/6/10,07:00:30,AM,27.3249
2020/6/10,06:57:30,AM,27.1961
2020/6/10,06:54:30,AM,27.46
2020/6/10,06:51:30,AM,27.5553
2020/6/10,06:48:30,AM,27.4434
2020/6/10,06:45:30,AM,26.7363
2020/6/10,06:42:30,AM,26.7029
2020/6/10,06:39:30,AM,26.8676
2020/6/10,06:36:30,AM,26.9587
2020/6/10,06:33:30,AM,26.8793
2020/6/10,06:30:30,AM,27.1269
2020/6/10,06:27:30,AM,26.9812
2020/6/10,06:24:30,AM,27.0349
2020/6/10,06:21:30,AM,27.0629
2020/6/10,06:18:30,AM,27.069
2020/6/10,06:15:30,AM,27.0714
2020/6/10,06:12:30,AM,27.056
2020/6/10,06:09:30,AM,27.0404
2020/6/10,06:06:30,AM,27.145
2020/6/10,06:03:30,AM,27.1177
2020/6/10,06:00:30,AM,27.0282
2020/6/10,05:57:30,AM,27.0305
2020/6/10,05:54:30,AM,27.1908
2020/6/10,05:51:30,AM,27.2848
2020/6/10,05:48:30,AM,27.188
2020/6/10,05:45:30,AM,27.2522
2020/6/10,05:42:30,AM,27.1143
2020/6/10,05:39:30,AM,27.1579
2020/6/10,05:36:30,AM,27.1551
2020/6/10,05:33:30,AM,27.1061
2020/6/10,05:30:30,AM,27.1744
2020/6/10,05:27:30,AM,27.055
2020/6/10,05:24:30,AM,27.2088
2020/6/10,05:21:30,AM,27.243
2020/6/10,05:18:30,AM,27.2078
2020/6/10,05:15:30,AM,27.3202
2020/6/10,05:12:30,AM,27.222
2020/6/10,05:09:30,AM,27.2793
2020/6/10,05:06:30,AM,27.2425
2020/6/10,05:03:30,AM,27.2232
2020/6/10,05:00:30,AM,27.0755
2020/6/10,04:57:30,AM,27.0628
2020/6/10,04:54:30,AM,27.196
2020/6/10,04:51:30,AM,27.0716
2020/6/10,04:48:30,AM,27.1349
2020/6/10,04:45:30,AM,27.0318
2020/6/10,04:42:30,AM,26.9707
2020/6/10,04:39:30,AM,27.2319
2020/6/10,04:36:30,AM,27.2756
2020/6/10,04:33:30,AM,27.045
2020/6/10,04:30:30,AM,27.0282
2020/6/10,04:27:30,AM,26.8691
2020/6/10,04:24:30,AM,26.9145
2020/6/10,04:21:30,AM,26.9133
2020/6/10,04:18:30,AM,27.0776
2020/6/10,04:15:30,AM,27.0414
2020/6/10,04:12:30,AM,27.0117
2020/6/10,04:09:30,AM,26.9066
2020/6/10,04:06:30,AM,27.1008
2020/6/10,04:03:30,AM,27.3167
2020/6/10,04:00:30,AM,27.167
2020/6/10,03:57:30,AM,27.0506
2020/6/10,03:54:30,AM,27.1191
2020/6/10,03:51:30,AM,27.0794
2020/6/10,03:48:30,AM,27.2359
2020/6/10,03:45:30,AM,27.2536
2020/6/10,03:42:30,AM,27.2126
2020/6/10,03:39:30,AM,27.3462
2020/6/10,03:36:30,AM,27.2454
2020/6/10,03:33:30,AM,27.1621
2020/6/10,03:30:30,AM,27.0729
2020/6/10,03:27:30,AM,27.1166
2020/6/10,03:24:30,AM,27.0489
2020/6/10,03:21:30,AM,27.1387
2020/6/10,03:18:30,AM,27.2807
2020/6/10,03:15:30,AM,27.2939
2020/6/10,03:12:30,AM,27.2746
2020/6/10,03:09:30,AM,27.0384
2020/6/10,03:06:30,AM,27.0174
2020/6/10,03:03:30,AM,27.1412
2020/6/10,03:00:30,AM,27.2276
2020/6/10,02:57:30,AM,27.1719
2020/6/10,02:54:30,AM,27.2143
2020/6/10,02:51:30,AM,27.3775
2020/6/10,02:48:30,AM,27.5328
2020/6/10,02:45:30,AM,27.5985
2020/6/10,02:42:30,AM,27.1001
2020/6/10,02:39:30,AM,27.2872
2020/6/10,02:36:30,AM,27.3237
2020/6/10,02:33:30,AM,27.2804
2020/6/10,02:30:30,AM,27.2186
2020/6/10,02:27:30,AM,27.3345
2020/6/10,02:24:30,AM,27.37
2020/6/10,02:21:30,AM,27.352
2020/6/10,02:18:30,AM,27.3772
2020/6/10,02:15:30,AM,27.4115
2020/6/10,02:12:30,AM,27.5339
2020/6/10,02:09:30,AM,27.6146
2020/6/10,02:06:30,AM,27.5629
2020/6/10,02:03:30,AM,27.3225
2020/6/10,02:00:30,AM,27.1993
2020/6/10,01:57:30,AM,27.4885
2020/6/10,01:54:30,AM,27.0617
2020/6/10,01:51:30,AM,25.5696
2020/6/10,01:48:30,AM,25.5516
2020/6/10,01:45:30,AM,25.4665
2020/6/10,01:42:30,AM,25.3954
2020/6/10,01:39:30,AM,25.4255
2020/6/10,01:36:30,AM,25.4828
2020/6/10,01:33:30,AM,25.4533
2020/6/10,01:30:30,AM,25.4112
2020/6/10,01:27:30,AM,25.4109
2020/6/10,01:24:30,AM,25.5071
2020/6/10,01:21:30,AM,25.6678
2020/6/10,01:18:30,AM,25.4808
2020/6/10,01:15:30,AM,25.4413
2020/6/10,01:12:30,AM,25.4014
2020/6/10,01:09:30,AM,25.4581
2020/6/10,01:06:30,AM,25.5388
2020/6/10,01:03:30,AM,25.5095
2020/6/10,01:00:30,AM,25.7028
2020/6/10,12:57:30,AM,25.6505
2020/6/10,12:54:30,AM,27.5632
2020/6/10,12:51:30,AM,27.5312
2020/6/10,12:48:30,AM,27.2701
2020/6/10,12:45:30,AM,27.2507
2020/6/10,12:42:30,AM,27.2797
2020/6/10,12:39:30,AM,27.4018
2020/6/10,12:36:30,AM,27.3914
